Date,ClientIP,ClientCity,TestServer,Throughput,RTTMean,RTTVar,RTTMin,Loss
2022-09-03,189.1.53.31,Nova Friburgo,gig03,21.21,56,2,13,12.6
2022-09-03,187.63.12.186,Cabo Frio,gig01,49.13,23,0,20,14.2
2022-09-03,189.84.244.235,Nova Friburgo,gig04,5.66,124,24,9,0.2
2022-09-03,177.107.234.24,Nova Friburgo,gig04,21.03,100,30,6,1.0
2022-09-03,189.1.48.202,Carapebus,gig01,7.79,295,20,25,0.2
2022-09-03,2804:5bc:9020:d90:8817:4dcf:6473:3ced,Nova Friburgo,gig01,6.61,81,10,10,8.1
2022-09-03,177.107.234.24,Nova Friburgo,gig01,0.9,313,70,15,14.7
2022-09-03,187.63.14.84,Arraial do Cabo,gig01,0.56,865,127,23,1.3
2022-09-03,189.1.58.118,Nova Friburgo,gig03,89.04,28,0,11,0.4
2022-09-03,189.84.249.151,Nova Friburgo,gig02,2.78,245,70,130,0.1
2022-09-03,187.63.4.110,Armacao de Buzios,gig02,8.77,128,0,128,0.0
2022-09-03,170.78.166.153,Armacao de Buzios,gig04,32.05,17,1,7,12.1
2022-09-03,187.63.14.100,Arraial do Cabo,gig04,35.89,34,2,9,1.1
2022-09-03,2804:5bc:400c:600:5584:8b0e:cb93:cac6,Nova Friburgo,gig02,31.07,9,3,5,11.4
2022-09-03,2804:1e78:307:640:2c15:da96:c0c9:c4db,Campos dos Goytacazes,gig01,61.22,40,0,13,7.2
2022-09-03,189.1.48.202,Carapebus,gig01,18.04,593,1,28,0.1
2022-09-03,2804:5bc:9020:1150:c19:cbe0:ec25:fed9,Nova Friburgo,gig04,172.96,9,0,6,9.9
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,26.98,67,1,12,9.4
2022-09-03,177.107.231.59,Nova Friburgo,gig03,1.51,86,14,14,21.4
2022-09-03,187.63.14.89,Arraial do Cabo,gig02,14.51,248,40,129,3.7
2022-09-03,177.107.234.24,Nova Friburgo,gig01,6.39,119,13,14,18.1
2022-09-03,187.63.12.158,Cabo Frio,gig04,92.85,48,1,8,0.0
2022-09-03,187.63.14.97,Arraial do Cabo,gig02,4.58,179,17,129,9.8
2022-09-03,187.63.12.131,Cabo Frio,gig03,7.18,149,15,13,0.1
2022-09-03,187.63.14.163,Arraial do Cabo,gig02,1.94,155,13,131,1.8
2022-09-03,170.78.165.28,Rio de Janeiro,gig04,0.52,228,56,21,1.1
2022-09-03,187.63.12.186,Cabo Frio,gig03,37.84,21,9,13,17.0
2022-09-03,177.107.234.24,Nova Friburgo,gig01,0.0,,,0,0.0
2022-09-03,189.84.248.160,Nova Friburgo,gig01,0.09,1473,126,980,0.0
2022-09-03,187.63.5.2,Armacao de Buzios,gig01,16.62,68,2,27,0.4
2022-09-03,189.1.53.114,Nova Friburgo,gig04,6.67,172,3,9,0.0
2022-09-03,2804:1e78:602:560:f549:f5c0:33c1:9763,Rio das Ostras,gig03,86.31,27,0,12,0.6
2022-09-03,187.63.12.158,Cabo Frio,gig04,93.23,23,0,8,0.3
2022-09-03,2804:5bc:9034:df0:4834:6608:2d15:ee61,Nova Friburgo,gig01,10.55,157,18,9,12.7
2022-09-03,189.84.248.160,Nova Friburgo,gig01,0.12,307,87,57,10.4
2022-09-03,189.1.54.184,Nova Friburgo,gig01,0.0,,,0,0.0
2022-09-03,170.78.165.28,Rio de Janeiro,gig01,0.68,258,90,23,7.5
2022-09-03,2804:5bc:4021:1760:689c:dacd:6d18:e706,Nova Friburgo,gig04,3.05,396,165,7,0.3
2022-09-03,170.78.166.153,Armacao de Buzios,gig01,9.7,31,0,14,20.3
2022-09-03,2804:1e78:1102:3c80:2cf3:46e6:9bec:79b7,Nova Friburgo,gig04,118.54,27,0,5,3.7
2022-09-03,187.63.14.183,Rio de Janeiro,gig01,133.09,33,0,23,6.9
2022-09-03,2804:5bc:4050:5e0:cd4e:5900:6b8d:f526,Nova Friburgo,gig03,8.27,67,10,13,13.8
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,71.4,36,0,12,14.4
2022-09-03,131.221.210.255,Teresopolis,gig04,42.61,53,1,8,2.6
2022-09-03,177.107.234.24,Nova Friburgo,gig01,4.54,22,9,16,25.7
2022-09-03,187.63.14.84,Arraial do Cabo,gig04,16.05,25,14,8,8.7
2022-09-03,170.78.165.28,Rio de Janeiro,gig03,33.59,217,2,14,0.5
2022-09-03,187.63.12.186,Cabo Frio,gig04,60.19,18,1,8,19.7
2022-09-03,170.78.165.28,Rio de Janeiro,gig02,1.19,802,467,141,8.0
2022-09-03,187.63.14.84,Arraial do Cabo,gig01,14.98,190,40,23,2.3
2022-09-03,189.1.54.90,Nova Friburgo,gig02,19.41,160,3,127,13.6
2022-09-03,189.1.56.155,Nova Friburgo,gig03,168.77,11,0,10,17.8
2022-09-03,177.107.234.24,Nova Friburgo,gig03,2.38,64,74,12,0.7
2022-09-03,187.63.14.48,Arraial do Cabo,gig03,7.35,25,8,13,6.4
2022-09-03,189.84.248.157,Nova Friburgo,gig01,8.41,140,3,25,1.8
2022-09-03,187.63.14.163,Arraial do Cabo,gig02,30.45,323,2,129,3.7
2022-09-03,2804:5bc:4021:1760:689c:dacd:6d18:e706,Nova Friburgo,gig02,0.38,233,40,7,0.4
2022-09-03,189.84.249.31,Rio das Ostras,gig03,0.21,1029,95,207,0.0
2022-09-03,2804:5bc:9020:d90:14fe:ca77:dcb5:ebf6,Nova Friburgo,gig03,16.04,57,1,13,2.2
2022-09-03,187.63.14.163,Arraial do Cabo,gig01,34.38,449,12,25,1.3
2022-09-03,2804:1e78:1001:df0:7c4f:8fcb:3be2:5f38,Nova Friburgo,gig03,1.88,52,8,27,20.7
2022-09-03,189.84.244.235,Nova Friburgo,gig03,6.04,78,4,13,0.2
2022-09-03,187.63.14.163,Arraial do Cabo,gig03,46.0,62,4,15,1.8
2022-09-03,2804:5bc:4012:1800:dc73:fa3c:da2:c125,Nova Friburgo,gig04,74.15,11,0,5,2.2
2022-09-03,177.107.234.24,Nova Friburgo,gig01,1.07,134,26,14,15.4
2022-09-03,189.1.54.184,Nova Friburgo,gig04,2.03,162,15,13,5.6
2022-09-03,177.107.234.24,Nova Friburgo,gig01,7.12,52,2,15,1.1
2022-09-03,187.63.12.186,Cabo Frio,gig04,11.65,23,1,8,11.2
2022-09-03,189.1.53.255,Nova Friburgo,gig01,52.77,29,0,21,0.7
2022-09-03,170.78.165.28,Rio de Janeiro,gig03,0.51,238,39,20,6.5
2022-09-03,187.63.12.158,Cabo Frio,gig03,92.54,18,1,13,0.0
2022-09-03,187.63.12.186,Cabo Frio,gig01,42.68,28,1,25,18.0
2022-09-03,187.63.13.239,Armacao de Buzios,gig01,266.73,37,1,21,5.0
2022-09-03,2804:5bc:9020:d90:8817:4dcf:6473:3ced,Nova Friburgo,gig04,10.22,209,39,7,2.8
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,19.53,28,0,12,9.0
2022-09-03,170.78.165.28,Rio de Janeiro,gig01,8.87,162,26,18,10.5
2022-09-03,170.78.164.126,Rio das Ostras,gig02,17.97,130,1,127,0.0
2022-09-03,170.78.165.28,Rio de Janeiro,gig02,7.94,219,2,128,14.7
2022-09-03,177.107.234.24,Nova Friburgo,gig03,1.99,127,18,12,1.4
2022-09-03,2804:1e78:307:640:2c15:da96:c0c9:c4db,Campos dos Goytacazes,gig02,73.98,22,0,10,9.2
2022-09-03,187.63.12.158,Cabo Frio,gig02,84.73,141,1,128,0.0
2022-09-03,2804:5bc:4019:fe0:5508:9db7:5c88:bb70,Nova Friburgo,gig03,0.38,154,24,23,2.7
2022-09-03,170.78.166.153,Armacao de Buzios,gig01,48.95,34,0,17,8.8
2022-09-03,2804:5bc:400f:ef0:6ca4:73cf:eb6f:59a3,Nova Friburgo,gig03,27.8,18,1,13,10.2
2022-09-03,177.107.234.24,Nova Friburgo,gig04,12.63,21,4,7,0.3
2022-09-03,187.63.15.64,Teresopolis,gig01,27.67,71,1,21,0.0
2022-09-03,170.78.165.28,Rio de Janeiro,gig04,27.06,129,2,8,0.2
2022-09-03,170.78.165.28,Rio de Janeiro,gig03,31.44,39,0,13,1.8
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,2.94,28,1,12,23.1
2022-09-03,170.78.165.28,Rio de Janeiro,gig01,0.54,473,119,20,9.6
2022-09-03,187.63.14.163,Arraial do Cabo,gig03,5.07,200,18,13,4.6
2022-09-03,187.63.12.186,Cabo Frio,gig01,18.2,25,1,22,11.7
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,14.43,13,0,12,18.2
2022-09-03,189.84.248.160,Nova Friburgo,gig01,0.0,,,0,0.0
2022-09-03,2804:5bc:9020:d90:3daa:fb58:84e6:7004,Nova Friburgo,gig03,15.74,43,2,12,0.4
2022-09-03,2804:1e78:602:320:3c73:d76a:52d:ebfb,Rio das Ostras,gig04,54.84,8,0,7,8.6
2022-09-03,187.63.13.81,Armacao de Buzios,gig03,59.68,38,2,14,3.3
2022-09-03,170.78.166.153,Armacao de Buzios,gig01,63.27,31,0,25,7.8
2022-09-03,189.84.244.235,Nova Friburgo,gig02,6.02,506,2,140,0.4
2022-09-03,187.63.12.186,Cabo Frio,gig02,3.66,131,1,128,8.5
2022-09-03,187.63.14.100,Arraial do Cabo,gig03,41.04,40,2,13,0.5
2022-09-03,170.78.166.153,Armacao de Buzios,gig03,37.07,73,1,12,9.0
2022-09-03,2804:5bc:9020:d90:14fe:ca77:dcb5:ebf6,Nova Friburgo,gig03,0.33,199,49,20,0.0
2022-09-03,187.63.12.0,Cabo Frio,gig04,0.41,193,19,9,2.8
2022-09-03,189.1.53.133,Nova Friburgo,gig03,123.75,18,0,13,1.2
2022-09-03,187.63.14.163,Arraial do Cabo,gig01,8.25,45,5,25,3.5
2022-09-04,187.63.14.92,Arraial do Cabo,gig01,47.97,47,0,23,0.0
2022-09-04,2804:5bc:9043:b50:25ff:a146:2c2d:27ee,Nova Friburgo,gig02,23.87,89,32,7,2.7
2022-09-04,189.1.53.57,Nova Friburgo,gig02,3.52,134,1,126,11.6
2022-09-04,189.1.53.57,Nova Friburgo,gig04,3.8,57,3,7,2.3
2022-09-04,189.84.249.149,Nova Friburgo,gig02,24.98,134,1,127,0.2
2022-09-04,189.1.52.209,Nova Friburgo,gig04,357.97,7,0,6,12.9
2022-09-04,187.63.14.144,Arraial do Cabo,gig04,80.33,22,2,9,0.0
2022-09-04,187.63.14.97,Arraial do Cabo,gig03,69.68,27,1,14,5.5
2022-09-04,2804:1e78:307:210:1d87:625d:1120:579a,Campos dos Goytacazes,gig03,62.87,27,0,14,8.8
2022-09-04,131.221.208.191,Campos dos Goytacazes,gig01,38.45,34,1,21,4.3
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,13.7,586,6,27,10.4
2022-09-04,187.63.13.88,Armacao de Buzios,gig01,141.34,29,1,21,1.0
2022-09-04,189.84.247.213,Nova Friburgo,gig02,65.77,129,2,126,0.5
2022-09-04,2804:5bc:9038:480:6ded:8885:8a59:e824,Nova Friburgo,gig04,41.27,12,1,6,5.9
2022-09-04,2804:1e78:604:9c0:8459:17:8c8b:77fb,Rio das Ostras,gig03,17.72,14,1,12,12.8
2022-09-04,187.63.14.97,Arraial do Cabo,gig04,52.86,44,0,10,2.6
2022-09-04,2804:1e78:1001:ed0:f563:7030:aca5:9885,Nova Friburgo,gig01,4.89,354,7,9,6.0
2022-09-04,2804:1e78:1103:c10:69f5:998b:bbd9:6d1,Nova Friburgo,gig01,85.33,18,0,6,2.9
2022-09-04,189.1.56.159,Nova Friburgo,gig04,89.17,27,1,6,10.4
2022-09-04,187.63.14.231,Arraial do Cabo,gig02,13.16,208,22,128,17.2
2022-09-04,177.107.236.121,Nova Friburgo,gig04,14.89,33,1,8,3.4
2022-09-04,2804:1e78:1103:1ce0:b421:307d:f8a2:5d4e,Nova Friburgo,gig01,40.44,20,2,7,3.1
2022-09-04,187.63.13.88,Armacao de Buzios,gig03,100.55,20,1,12,0.6
2022-09-04,189.1.53.134,Nova Friburgo,gig04,91.06,42,1,6,8.3
2022-09-04,189.1.53.235,Nova Friburgo,gig04,84.72,18,0,6,2.3
2022-09-04,187.63.13.239,Armacao de Buzios,gig03,167.99,29,1,11,0.2
2022-09-04,187.63.0.138,Armacao de Buzios,gig02,26.31,135,2,129,13.0
2022-09-04,2804:1e78:602:320:8513:f498:7bb:7f69,Rio das Ostras,gig04,56.49,16,0,7,8.2
2022-09-04,187.63.13.44,Armacao de Buzios,gig04,8.62,98,19,9,8.5
2022-09-04,187.63.12.0,Cabo Frio,gig01,13.07,29,1,23,19.1
2022-09-04,187.63.0.210,Armacao de Buzios,gig04,31.56,64,3,8,0.2
2022-09-04,2804:5bc:4012:420:9c78:3ace:f0f5:b1c3,Nova Friburgo,gig04,25.89,69,2,7,0.7
2022-09-04,187.63.5.110,Armacao de Buzios,gig02,4.19,167,8,129,0.9
2022-09-04,2804:5bc:4012:1ba0:7d18:e3a0:699c:bcef,Nova Friburgo,gig01,112.5,30,0,7,2.0
2022-09-04,189.1.54.216,Nova Friburgo,gig01,47.17,56,1,22,10.4
2022-09-04,2804:1e78:307:210:1d87:625d:1120:579a,Campos dos Goytacazes,gig04,60.27,22,2,9,6.7
2022-09-04,189.1.57.53,Rio de Janeiro,gig01,90.25,36,0,19,0.5
2022-09-04,177.107.241.70,Niterói,gig04,15.21,13,1,5,17.3
2022-09-04,187.63.14.97,Arraial do Cabo,gig02,27.22,200,19,129,14.7
2022-09-04,187.63.13.47,Armacao de Buzios,gig01,176.66,65,0,24,0.6
2022-09-04,2804:5bc:401a:1a0:fc60:91d6:155f:958c,Nova Friburgo,gig04,344.06,13,0,5,10.5
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,22.09,93,2,20,8.0
2022-09-04,189.1.56.228,Nova Friburgo,gig01,58.83,37,1,21,2.0
2022-09-04,187.63.5.110,Armacao de Buzios,gig02,10.15,286,2,129,4.5
2022-09-04,187.63.0.138,Armacao de Buzios,gig03,12.27,84,4,14,0.1
2022-09-04,187.63.0.138,Armacao de Buzios,gig03,39.73,41,2,13,12.6
2022-09-04,189.1.52.184,Nova Friburgo,gig04,48.51,19,1,7,7.4
2022-09-04,187.63.12.0,Cabo Frio,gig03,62.68,14,0,12,14.5
2022-09-04,189.84.246.169,Nova Friburgo,gig03,1.5,66,7,17,0.6
2022-09-04,2804:1e78:1103:88a0:8d71:730b:1d27:f274,Nova Friburgo,gig03,0.0,,,0,0.0
2022-09-04,2804:5bc:4011:10::622,Nova Friburgo,gig03,76.23,15,0,10,3.4
2022-09-04,187.63.14.97,Arraial do Cabo,gig04,45.52,56,1,9,1.6
2022-09-04,2804:5bc:4011:10::622,Nova Friburgo,gig01,74.93,15,0,7,5.2
2022-09-04,177.107.236.121,Nova Friburgo,gig04,16.92,20,1,8,1.5
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,11.96,43,8,21,13.0
2022-09-04,177.107.234.63,Nova Friburgo,gig03,29.28,20,1,10,11.1
2022-09-04,2804:1e78:602:8d0:790e:6ffa:8503:d9a,Rio das Ostras,gig02,10.14,216,13,8,3.7
2022-09-04,189.84.249.30,Rio das Ostras,gig02,15.85,262,40,129,3.7
2022-09-04,187.63.13.202,Armacao de Buzios,gig04,59.64,18,1,7,0.2
2022-09-04,2804:1e78:1103:9fb0:58fc:150d:39f4:9f1f,Nova Friburgo,gig04,29.51,110,1,6,3.5
2022-09-04,2804:5bc:4050:5e0:6dd7:bc23:88ef:d99a,Nova Friburgo,gig02,83.15,15,4,7,12.7
2022-09-04,187.63.15.110,Teresopolis,gig01,0.51,41,4,25,0.4
2022-09-04,187.63.0.138,Armacao de Buzios,gig02,20.53,216,20,129,4.5
2022-09-04,2804:5bc:4012:1ba0:50d8:421b:c201:dd18,Nova Friburgo,gig03,150.47,38,1,25,2.0
2022-09-04,189.1.52.209,Nova Friburgo,gig03,318.9,13,0,10,15.3
2022-09-04,189.84.248.160,Nova Friburgo,gig04,24.9,71,8,10,0.7
2022-09-04,189.1.53.57,Nova Friburgo,gig01,2.59,75,31,23,7.1
2022-09-04,187.63.14.97,Arraial do Cabo,gig02,33.89,227,1,130,14.3
2022-09-04,2804:1e78:602:8d0:8108:2bd0:18e9:7b90,Rio das Ostras,gig03,11.22,50,4,12,6.2
2022-09-04,2804:1e78:1103:9fb0:8109:b9a5:e13a:252d,Nova Friburgo,gig01,10.6,92,4,6,6.4
2022-09-04,187.63.12.0,Cabo Frio,gig04,68.77,17,1,8,13.8
2022-09-04,170.78.165.28,Rio de Janeiro,gig01,1.49,317,78,21,2.2
2022-09-04,187.63.12.0,Cabo Frio,gig03,59.11,17,1,12,17.8
2022-09-04,187.63.12.0,Cabo Frio,gig02,10.8,140,11,128,33.7
2022-09-04,187.63.12.8,Cabo Frio,gig01,39.91,76,11,23,2.1
2022-09-04,189.84.248.217,Nova Friburgo,gig03,13.23,122,2,33,0.0
2022-09-04,189.1.53.57,Nova Friburgo,gig01,2.01,79,23,24,8.8
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,13.66,60,4,29,5.2
2022-09-04,187.63.0.138,Armacao de Buzios,gig02,22.59,162,1,129,10.4
2022-09-04,189.84.248.155,Nova Friburgo,gig01,14.16,25,3,21,0.0
2022-09-04,170.78.166.186,Armacao de Buzios,gig04,28.73,35,5,8,2.5
2022-09-04,170.78.166.184,Armacao de Buzios,gig03,51.54,49,0,13,1.5
2022-09-04,2804:1e78:1001:ed0:f563:7030:aca5:9885,Nova Friburgo,gig01,0.3,906,105,162,0.4
2022-09-04,187.63.12.8,Cabo Frio,gig01,84.79,37,1,22,3.4
2022-09-04,187.63.13.81,Armacao de Buzios,gig04,58.61,36,1,9,1.6
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,59.74,39,1,21,7.7
2022-09-04,189.1.52.209,Nova Friburgo,gig03,294.66,22,0,11,11.4
2022-09-04,187.63.13.207,Armacao de Buzios,gig02,13.17,811,7,130,0.4
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,43.54,77,5,21,6.7
2022-09-04,187.63.12.0,Cabo Frio,gig02,6.0,135,3,128,14.1
2022-09-04,187.63.13.47,Armacao de Buzios,gig03,175.56,62,0,13,0.2
2022-09-04,189.84.246.169,Nova Friburgo,gig02,0.42,668,161,147,0.3
2022-09-04,187.63.12.0,Cabo Frio,gig04,67.3,13,1,8,15.7
2022-09-04,187.63.14.97,Arraial do Cabo,gig03,54.64,95,5,14,4.2
2022-09-04,187.63.14.127,Arraial do Cabo,gig02,11.47,473,49,129,27.9
2022-09-04,2804:1e78:306:440:f978:db55:6c75:c76b,Campos dos Goytacazes,gig03,72.53,49,1,14,3.2
2022-09-04,187.63.14.97,Arraial do Cabo,gig01,64.36,36,0,25,9.2
2022-09-04,187.63.12.8,Cabo Frio,gig04,91.84,22,1,7,5.1
2022-09-04,2804:1e78:1001:ed0:10a6:9432:88f6:9a09,Nova Friburgo,gig03,243.1,15,1,9,21.8
2022-09-04,187.63.14.172,Arraial do Cabo,gig02,61.87,130,0,128,0.0
2022-09-04,187.63.13.87,Armacao de Buzios,gig01,121.02,23,0,23,32.8
2022-09-04,2804:1e78:603:1320:e1cc:ceb2:dad3:3091,Rio das Ostras,gig04,12.22,17,1,8,0.1
2022-09-04,189.84.246.169,Nova Friburgo,gig02,0.73,195,59,130,0.8
2022-09-04,187.63.14.92,Arraial do Cabo,gig04,6.05,94,5,9,0.2
2022-09-04,177.107.236.121,Nova Friburgo,gig01,3.05,179,8,17,3.5
2022-09-04,2804:5bc:4012:1ba0:7d18:e3a0:699c:bcef,Nova Friburgo,gig02,139.99,51,0,5,0.1
2022-09-04,189.84.248.160,Nova Friburgo,gig03,28.31,126,36,15,1.7
2022-09-04,187.63.13.47,Armacao de Buzios,gig02,150.99,143,0,130,0.0
2022-09-04,189.1.52.209,Nova Friburgo,gig01,243.16,32,1,21,19.1
2022-09-04,189.1.52.209,Nova Friburgo,gig01,306.03,19,0,18,21.2
2022-09-04,187.63.15.110,Teresopolis,gig02,18.67,130,0,128,1.9
2022-09-04,2804:5bc:401a:1a0:fc60:91d6:155f:958c,Nova Friburgo,gig04,348.4,6,0,5,13.0
2022-09-04,189.84.248.160,Nova Friburgo,gig01,33.37,148,15,19,8.8
2022-09-04,187.63.14.97,Arraial do Cabo,gig03,64.98,44,1,14,5.6
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,55.51,44,4,23,10.0
2022-09-04,187.63.13.239,Armacao de Buzios,gig04,161.07,21,1,7,0.4
2022-09-04,2804:5bc:9038:480:6ded:8885:8a59:e824,Nova Friburgo,gig04,44.6,22,1,6,4.2
2022-09-04,187.63.0.138,Armacao de Buzios,gig04,2.26,337,42,8,1.7
2022-09-04,187.63.0.138,Armacao de Buzios,gig02,20.67,179,2,130,16.0
2022-09-04,187.63.9.250,Petrópolis,gig01,1.04,279,20,33,0.9
2022-09-04,187.63.14.47,Arraial do Cabo,gig02,102.16,212,0,128,1.0
2022-09-04,177.107.241.70,Niterói,gig02,2.4,129,3,125,24.9
2022-09-04,187.63.12.0,Cabo Frio,gig04,62.53,33,1,8,16.1
2022-09-04,187.63.0.138,Armacao de Buzios,gig01,12.48,436,1,24,3.1
2022-09-04,189.84.249.152,Nova Friburgo,gig02,35.84,188,0,126,22.3
2022-09-04,2804:5bc:4012:1800:dd47:a456:7a13:fde0,Nova Friburgo,gig01,69.82,9,1,7,9.2
2022-09-04,189.1.53.214,Nova Friburgo,gig01,14.16,63,6,19,0.6
2022-09-04,187.63.13.47,Armacao de Buzios,gig01,171.8,57,0,26,1.3
2022-09-04,131.221.208.191,Campos dos Goytacazes,gig04,32.43,37,2,10,5.8
2022-09-04,187.63.0.138,Armacao de Buzios,gig03,44.65,21,1,12,7.2
2022-09-04,189.84.248.253,Nova Friburgo,gig04,232.35,19,2,6,18.7
2022-09-04,2804:1e78:1102:c490:9410:f877:e25c:99c7,Nova Friburgo,gig02,15.26,97,12,5,8.3
2022-09-04,187.63.0.210,Armacao de Buzios,gig04,20.26,26,2,9,0.0
2022-09-04,187.63.0.138,Armacao de Buzios,gig03,5.2,451,17,15,0.1
2022-09-04,187.63.14.45,Arraial do Cabo,gig01,148.81,222,0,22,1.2
2022-09-04,2804:1e78:1103:c10:69f5:998b:bbd9:6d1,Nova Friburgo,gig04,87.6,15,0,4,1.8
2022-09-04,189.1.52.209,Nova Friburgo,gig02,105.14,126,0,125,5.4
2022-09-04,189.1.53.220,Nova Friburgo,gig04,146.88,39,0,7,2.0
2022-09-04,2804:1e78:1102:4ee0:e5b2:2905:7048:5aa3,Nova Friburgo,gig03,335.04,16,1,10,8.8
2022-09-04,187.63.14.97,Arraial do Cabo,gig04,64.26,19,1,9,6.7
2022-09-04,187.63.12.0,Cabo Frio,gig02,8.95,134,3,128,16.3
2022-09-04,2804:5bc:4036:40:35ec:ba99:af1d:6816,Nova Friburgo,gig04,68.1,21,1,9,6.8
2022-09-04,187.63.14.97,Arraial do Cabo,gig02,46.3,180,2,130,12.8
2022-09-04,187.63.13.81,Armacao de Buzios,gig01,44.04,30,1,21,9.8
2022-09-04,187.63.0.138,Armacao de Buzios,gig04,6.91,41,15,10,0.3
2022-09-04,187.63.15.110,Teresopolis,gig02,104.18,132,0,128,8.4
2022-09-04,187.63.5.30,Armacao de Buzios,gig04,55.31,55,1,8,6.9
2022-09-04,187.63.12.0,Cabo Frio,gig01,44.68,22,0,20,22.2
2022-09-04,177.107.248.134,Quissama,gig03,72.98,17,0,12,3.7
2022-09-04,187.63.0.138,Armacao de Buzios,gig02,42.37,159,3,128,15.3
2022-09-04,187.63.14.187,Arraial do Cabo,gig04,40.51,100,1,8,1.9
2022-09-04,2804:5bc:4012:1ba0:7d18:e3a0:699c:bcef,Nova Friburgo,gig04,62.15,13,4,6,0.7
2022-09-04,170.78.166.184,Armacao de Buzios,gig04,54.28,62,1,9,1.6
2022-09-04,187.63.12.0,Cabo Frio,gig04,71.2,40,1,8,17.5
2022-09-04,189.1.54.184,Nova Friburgo,gig02,0.27,893,24,261,10.0
2022-09-04,187.63.0.138,Armacao de Buzios,gig03,45.39,31,2,13,10.3
2022-09-05,170.78.166.241,Armacao de Buzios,gig02,146.21,132,3,126,0.0
2022-09-05,2804:1e78:306:530:d945:cfaa:c003:20a5,Campos dos Goytacazes,gig01,14.04,27,9,13,2.5
2022-09-05,189.84.242.5,Nova Friburgo,gig04,94.38,9,0,5,0.2
2022-09-05,187.63.15.38,Teresopolis,gig02,5.68,151,9,128,20.9
2022-09-05,187.63.15.38,Teresopolis,gig03,17.42,88,1,12,16.7
2022-09-05,189.84.248.124,Nova Friburgo,gig01,0.61,36,9,22,41.7
2022-09-05,187.63.15.38,Teresopolis,gig04,1.87,145,26,7,16.1
2022-09-05,189.84.248.124,Nova Friburgo,gig03,13.14,33,5,10,9.1
2022-09-05,187.63.14.91,Arraial do Cabo,gig04,2.31,26,9,9,12.1
2022-09-05,189.84.248.124,Nova Friburgo,gig01,4.49,40,23,24,24.3
2022-09-05,2804:1e78:502:60:c9d6:eab5:390e:48b0,Rio das Ostras,gig04,47.44,138,5,8,4.5
2022-09-05,187.63.13.74,Armacao de Buzios,gig01,7.21,24,3,20,13.6
2022-09-05,189.84.249.27,Rio das Ostras,gig02,59.84,193,0,127,0.4
2022-09-05,187.63.13.239,Armacao de Buzios,gig01,153.16,40,1,22,9.7
2022-09-05,187.63.0.162,Armacao de Buzios,gig04,18.34,282,0,8,7.3
2022-09-05,2804:1e78:1102:c490:9410:f877:e25c:99c7,Nova Friburgo,gig02,13.95,26,17,4,7.5
2022-09-05,187.63.14.98,Arraial do Cabo,gig04,3.35,60,9,8,1.6
2022-09-05,187.63.14.197,Cabo Frio,gig02,158.82,129,0,128,0.0
2022-09-05,170.78.166.241,Armacao de Buzios,gig03,362.66,34,0,11,0.0
2022-09-05,187.63.15.38,Teresopolis,gig04,5.88,19,0,7,0.5
2022-09-05,187.63.14.98,Arraial do Cabo,gig03,0.74,43,7,13,1.2
2022-09-05,170.78.166.241,Armacao de Buzios,gig03,353.13,34,1,11,0.1
2022-09-05,189.84.242.5,Nova Friburgo,gig01,91.73,48,0,20,0.0
2022-09-05,2804:5bc:4000:1220::453,Nova Friburgo,gig03,88.02,36,0,13,1.0
2022-09-05,187.63.13.239,Armacao de Buzios,gig02,121.93,129,1,128,6.0
2022-09-05,187.63.14.91,Arraial do Cabo,gig02,0.45,143,6,129,19.1
2022-09-05,189.1.54.126,Nova Friburgo,gig02,160.39,127,1,125,0.0
2022-09-05,187.63.14.67,Arraial do Cabo,gig04,10.34,69,20,8,5.7
2022-09-05,189.84.249.157,Nova Friburgo,gig04,140.12,12,1,6,0.3
2022-09-05,187.63.15.38,Teresopolis,gig03,7.23,22,14,11,17.4
2022-09-05,2804:1e78:60b:2560:85cd:f026:ea4c:e6d0,Rio das Ostras,gig02,70.47,10,1,6,11.7
2022-09-05,170.78.166.190,Armacao de Buzios,gig03,40.17,131,2,14,0.2
2022-09-05,187.63.0.138,Armacao de Buzios,gig01,49.29,43,3,21,6.4
2022-09-05,189.84.248.124,Nova Friburgo,gig02,5.4,285,4,127,11.1
2022-09-05,187.63.14.115,Arraial do Cabo,gig01,175.34,20,0,20,14.4
2022-09-05,187.63.14.174,Arraial do Cabo,gig02,129.17,132,1,129,0.0
2022-09-05,170.78.166.241,Armacao de Buzios,gig02,154.28,142,1,125,0.0
2022-09-05,189.1.53.140,Nova Friburgo,gig04,0.41,251,165,14,0.0
2022-09-05,189.1.54.126,Nova Friburgo,gig01,233.69,25,0,20,18.2
2022-09-05,187.63.4.150,Armacao de Buzios,gig01,12.34,53,1,23,0.2
